name,OEM,Model,Variant,year,km_driven,fuel,seller_type,transmission,owner,Rating,ExShowroom Price,selling_price,RTO Number
Honda City i DTEC VX,Honda,City,i DTEC VX,2014,50000,Diesel,Individual,Manual,First Owner,14.0,1236895,600000,TS42RH3619
Mahindra XUV500 AT W8 FWD,Mahindra,XUV500,AT W8 FWD,2015,70000,Diesel,Individual,Automatic,Second Owner,12.42,1237515,750000,CG75QL5434
Renault Lodgy Stepway 85PS RXZ 8S,Renault,Lodgy,Stepway 85PS RXZ 8S,2017,40000,Diesel,Individual,Manual,First Owner,12.0,1239122,650000,MH34NF2787
Tata Safari Storme VX Varicor 400,Tata,Safari,Storme VX Varicor 400,2016,80000,Diesel,Individual,Manual,First Owner,10.98,1239612,869999,KL39DL9867
Ford Aspire Titanium Plus BSIV,Ford,Aspire,Titanium Plus BSIV,2018,14000,Petrol,Dealer,Manual,First Owner,12.39,1239785,782000,HR87SZ3781
Hyundai Verna 1.6 VTVT SX,Hyundai,Verna,1.6 VTVT SX,2015,55340,Petrol,Trustmark Dealer,Manual,First Owner,12.13,1240099,760000,PB83JY5774
Ford EcoSport 1.5 Ti VCT MT Titanium BE BSIV,Ford,EcoSport,1.5 Ti VCT MT Titanium BE BSIV,2018,19000,Petrol,Dealer,Manual,First Owner,13.09,1240131,850000,GJ48WA3283
Maruti Swift VDI BSIV,Maruti,Swift,VDI BSIV,2018,25000,Diesel,Individual,Manual,First Owner,9.0,1240387,640000,UT12TE9368
Honda City i-VTEC CVT VX,Honda,City,i-VTEC CVT VX,2016,45000,Petrol,Dealer,Automatic,First Owner,10.0,1240469,750000,BR37WL3557
Fiat Avventura Urban Cross 1.3 Multijet Emotion,Fiat,Avventura,Urban Cross 1.3 Multijet Emotion,2018,38083,Diesel,Dealer,Manual,First Owner,11.31,1241563,650000,OR74YF9149
Hyundai Grand i10 Nios Magna CRDi,Hyundai,Grand,i10 Nios Magna CRDi,2020,1400,Diesel,Individual,Manual,First Owner,10.64,1241571,700000,UT93UI2853
Volkswagen Vento 1.5 TDI Highline Plus AT,Volkswagen,Vento,1.5 TDI Highline Plus AT,2017,40219,Diesel,Dealer,Automatic,First Owner,13.0,1243328,890000,JK31FL8586
Maruti Swift ZXI BSIV,Maruti,Swift,ZXI BSIV,2016,7104,Petrol,Trustmark Dealer,Manual,First Owner,9.45,1243776,670000,OR85ZK1995
Hyundai Creta 1.4 EX Diesel,Hyundai,Creta,1.4 EX Diesel,2020,10000,Diesel,Individual,Manual,First Owner,13.0,1244030,1050000,UT63FY8023
Maruti Swift Dzire AMT VDI,Maruti,Swift,Dzire AMT VDI,2019,22000,Diesel,Individual,Automatic,First Owner,14.23,1245429,725000,MH77AG3803
Skoda Rapid 1.5 TDI AT Ambition BSIV,Skoda,Rapid,1.5 TDI AT Ambition BSIV,2017,40000,Diesel,Individual,Automatic,First Owner,9.63,1246440,750000,PB88IT5652
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Toyota,Innova,2.5 G (Diesel) 7 Seater BS IV,2010,163000,Diesel,Individual,Manual,Fourth & Above Owner,13.73,1246792,700000,RJ55XN1845
Maruti Vitara Brezza VDi,Maruti,Vitara,Brezza VDi,2017,32077,Diesel,Trustmark Dealer,Manual,First Owner,14.67,1246863,750000,GJ23VG1743
Maruti Swift Dzire ZXI,Maruti,Swift,Dzire ZXI,2015,110000,Petrol,Individual,Manual,Second Owner,15.0,1246889,615000,KA48SR5577
Mahindra Scorpio S7 140 BSIV,Mahindra,Scorpio,S7 140 BSIV,2018,20000,Diesel,Individual,Manual,First Owner,12.0,1247363,1100000,HR12GF2884
Mahindra Scorpio 1.99 S10,Mahindra,Scorpio,1.99 S10,2016,15000,Diesel,Individual,Manual,Second Owner,15.0,1248094,610000,DL28SR1253
Hyundai Elite i20 Asta Option CVT BSIV,Hyundai,Elite,i20 Asta Option CVT BSIV,2017,25000,Petrol,Dealer,Automatic,First Owner,11.18,1248105,635000,BR15RC3027
Mahindra Scorpio S4 4WD,Mahindra,Scorpio,S4 4WD,2015,60000,Diesel,Individual,Manual,First Owner,13.0,1248742,600000,TS38YX2305
Toyota Innova 2.5 VX 8 STR BSIV,Toyota,Innova,2.5 VX 8 STR BSIV,2012,70000,Diesel,Individual,Manual,First Owner,12.0,1249990,725000,TS18US1494
Honda City i DTEC VX,Honda,City,i DTEC VX,2014,130000,Diesel,Individual,Manual,First Owner,9.0,1250767,700000,PB35JN2903
Maruti Vitara Brezza ZDi Plus,Maruti,Vitara,Brezza ZDi Plus,2017,40000,Diesel,Individual,Manual,First Owner,11.0,1252173,875000,UT85QI4044
Honda Jazz 1.2 VX i VTEC,Honda,Jazz,1.2 VX i VTEC,2016,105429,Petrol,Dealer,Manual,First Owner,11.57,1252380,612000,JK66OS3504
Mahindra XUV500 W8 4WD,Mahindra,XUV500,W8 4WD,2012,120000,Diesel,Individual,Manual,Third Owner,15.0,1252466,700000,UT14LU7572
Maruti Vitara Brezza VDi Option,Maruti,Vitara,Brezza VDi Option,2017,50000,Diesel,Individual,Manual,Second Owner,14.57,1252998,700000,AS45PA9314
Maruti Vitara Brezza ZDi Plus AMT Dual Tone,Maruti,Vitara,Brezza ZDi Plus AMT Dual Tone,2018,15000,Diesel,Individual,Automatic,First Owner,15.0,1253851,950000,PB79LO7913
Toyota Innova 2.5 VX 8 STR,Toyota,Innova,2.5 VX 8 STR,2012,82000,Diesel,Individual,Manual,First Owner,10.0,1257233,790000,UP48OQ3655
Tata Nexon 1.2 Revotron XZ Plus,Tata,Nexon,1.2 Revotron XZ Plus,2019,8000,Petrol,Individual,Manual,First Owner,12.0,1257721,715000,DL17GZ8910
Honda Jazz V,Honda,Jazz,V,2019,4000,Petrol,Individual,Manual,First Owner,14.0,1258686,650000,GJ12ZW2839
Ford EcoSport 1.5 Diesel Trend BSIV,Ford,EcoSport,1.5 Diesel Trend BSIV,2017,50000,Diesel,Individual,Manual,First Owner,13.0,1258933,700000,UP14XN1749
Mahindra TUV 300 T8,Mahindra,TUV,300 T8,2017,80000,Diesel,Individual,Manual,First Owner,13.0,1259228,650000,MH97SQ9039
Mahindra XUV500 W8 4WD,Mahindra,XUV500,W8 4WD,2013,63654,Diesel,Dealer,Manual,First Owner,13.14,1259375,900000,PB77LD4982
Mahindra Bolero Power Plus Plus AC BSIV PS,Mahindra,Bolero,Power Plus Plus AC BSIV PS,2015,70000,Diesel,Individual,Manual,Second Owner,10.0,1259956,640000,UP61SS2071
Honda WR-V i-DTEC VX,Honda,WR-V,i-DTEC VX,2018,35000,Diesel,Individual,Manual,First Owner,14.36,1260014,800000,MH41EO4386
Maruti Swift Dzire VDI Optional,Maruti,Swift,Dzire VDI Optional,2017,18500,Diesel,Dealer,Manual,First Owner,10.0,1262325,725000,AP41OC6356
Hyundai Creta 1.6 SX Option,Hyundai,Creta,1.6 SX Option,2018,15000,Petrol,Individual,Manual,First Owner,9.23,1262850,1200000,MH66VM5007
Toyota Innova 2.5 G (Diesel) 7 Seater,Toyota,Innova,2.5 G (Diesel) 7 Seater,2013,73000,Diesel,Dealer,Manual,First Owner,13.0,1264334,675000,RJ10QJ9098
Renault Duster 110PS Diesel RxZ AWD,Renault,Duster,110PS Diesel RxZ AWD,2017,60000,Diesel,Individual,Manual,First Owner,10.69,1264893,700000,UP91RE7134
Skoda Rapid 1.5 TDI Ambition BSIV,Skoda,Rapid,1.5 TDI Ambition BSIV,2018,2650,Diesel,Dealer,Manual,First Owner,9.2,1265773,940000,MH35NV1489
Volkswagen Ameo 1.5 TDI Highline Plus 16,Volkswagen,Ameo,1.5 TDI Highline Plus 16,2018,25000,Diesel,Individual,Manual,First Owner,11.94,1265947,660000,RJ86WL4399
Ford Ecosport 1.5 Petrol Ambiente,Ford,Ecosport,1.5 Petrol Ambiente,2017,6000,Petrol,Individual,Manual,First Owner,11.0,1266698,650000,WB81BL6966
Mahindra XUV500 W6 2WD,Mahindra,XUV500,W6 2WD,2015,90000,Diesel,Individual,Manual,Third Owner,14.0,1270892,825000,TN82VH2650
Hyundai Creta 1.6 CRDi SX Plus,Hyundai,Creta,1.6 CRDi SX Plus,2015,84000,Diesel,Dealer,Manual,First Owner,9.31,1271497,850000,UP46FG3511
Maruti Swift VXI,Maruti,Swift,VXI,2020,1500,Petrol,Individual,Manual,First Owner,13.0,1272212,619000,PB72CD1122
Renault Lodgy Stepway 85PS RXZ 8S,Renault,Lodgy,Stepway 85PS RXZ 8S,2017,40000,Diesel,Individual,Manual,First Owner,9.0,1272357,650000,TN19PF9562
Tata Hexa XT,Tata,Hexa,XT,2019,40000,Diesel,Individual,Manual,First Owner,11.42,1273613,1100000,KL20SC8624
Tata Hexa XTA,Tata,Hexa,XTA,2017,50000,Diesel,Individual,Automatic,First Owner,10.0,1275594,1200000,TN79LT9929
Ford Ecosport 1.5 Diesel Titanium,Ford,Ecosport,1.5 Diesel Titanium,2016,57904,Diesel,Dealer,Manual,First Owner,13.0,1276047,650000,PB19ET4438
Hyundai Creta 1.6 CRDi SX,Hyundai,Creta,1.6 CRDi SX,2016,70000,Diesel,Individual,Manual,Second Owner,13.0,1276931,840000,CG21HD5528
Maruti Ertiga VXI,Maruti,Ertiga,VXI,2015,11918,Petrol,Trustmark Dealer,Manual,First Owner,15.0,1277388,625000,DL99GT2038
Hyundai Creta 1.6 VTVT S,Hyundai,Creta,1.6 VTVT S,2017,14700,Petrol,Individual,Manual,First Owner,11.0,1277947,900000,KL74PI5466
Maruti Ciaz 1.4 Zeta,Maruti,Ciaz,1.4 Zeta,2017,46000,Petrol,Individual,Manual,First Owner,15.0,1279708,680000,BR61PU6488
Maruti Swift ZXI BSIV,Maruti,Swift,ZXI BSIV,2016,7104,Petrol,Trustmark Dealer,Manual,First Owner,13.0,1280869,670000,UT75QN2230
Maruti Swift Dzire ZXI Plus,Maruti,Swift,Dzire ZXI Plus,2017,15000,Petrol,Individual,Manual,First Owner,14.0,1283129,800000,JK51DK1923
Maruti Swift ZXI BSIV,Maruti,Swift,ZXI BSIV,2016,7104,Petrol,Trustmark Dealer,Manual,First Owner,13.82,1284240,670000,RJ50TL6114
Honda City i VTEC VX,Honda,City,i VTEC VX,2017,41000,Petrol,Dealer,Manual,First Owner,10.0,1284618,919999,MP77XE3522
Toyota Innova 2.5 GX (Diesel) 8 Seater BS IV,Toyota,Innova,2.5 GX (Diesel) 8 Seater BS IV,2008,89600,Diesel,Individual,Manual,Third Owner,13.82,1284725,590000,RJ67JH8863
Maruti Ertiga VDI,Maruti,Ertiga,VDI,2012,110000,Diesel,Individual,Manual,Second Owner,9.0,1285266,700000,DL44FL7633
Hyundai Creta 1.6 SX Automatic Diesel,Hyundai,Creta,1.6 SX Automatic Diesel,2015,54634,Diesel,Trustmark Dealer,Automatic,Second Owner,9.0,1289213,1150000,OR73AM1946
Hyundai Verna 1.6 CRDI SX Option,Hyundai,Verna,1.6 CRDI SX Option,2016,75000,Diesel,Individual,Manual,First Owner,15.0,1291433,850000,RJ24PJ1790
Ford Ecosport 1.0 Ecoboost Platinum Edition BSIV,Ford,Ecosport,1.0 Ecoboost Platinum Edition BSIV,2013,45839,Petrol,Dealer,Manual,First Owner,11.72,1293129,650000,TN13PI6011
Hyundai Venue SX Opt Turbo BSIV,Hyundai,Venue,SX Opt Turbo BSIV,2020,1100,Petrol,Individual,Manual,First Owner,14.0,1296446,1050000,PB83DC1604
Ford Figo 1.2P Titanium MT,Ford,Figo,1.2P Titanium MT,2019,12586,Petrol,Dealer,Manual,First Owner,11.0,1297132,700000,UT48SJ6002
Audi A4 2.0 TDI 177 Bhp Premium Plus,Audi,A4,2.0 TDI 177 Bhp Premium Plus,2013,53000,Diesel,Dealer,Automatic,First Owner,9.18,1297564,1150000,KL73XL9895
Hyundai Verna 1.6 SX VTVT,Hyundai,Verna,1.6 SX VTVT,2017,23000,Petrol,Individual,Manual,First Owner,11.0,1298856,650000,KA63YH4795
Tata Hexa XM,Tata,Hexa,XM,2017,50000,Diesel,Individual,Manual,First Owner,11.94,1300123,1000000,AP57YA4389
Maruti Swift VDI,Maruti,Swift,VDI,2016,55000,Diesel,Dealer,Manual,First Owner,12.71,1301785,630000,WB69HF8373
Honda Amaze VX i-VTEC,Honda,Amaze,VX i-VTEC,2018,48600,Petrol,Dealer,Manual,First Owner,14.0,1302066,680000,KL45GJ9813
Honda WR-V i-VTEC VX,Honda,WR-V,i-VTEC VX,2017,29976,Petrol,Dealer,Manual,First Owner,11.0,1302216,725000,OR11KV6650
Ford EcoSport 1.5 Diesel Trend BSIV,Ford,EcoSport,1.5 Diesel Trend BSIV,2018,1000,Diesel,Individual,Manual,First Owner,10.0,1302248,841000,AP76RE3104
Maruti Ciaz VDI SHVS,Maruti,Ciaz,VDI SHVS,2016,50900,Diesel,Dealer,Manual,First Owner,14.82,1302377,675000,KA85NV6193
Maruti Ertiga SHVS ZDI,Maruti,Ertiga,SHVS ZDI,2017,64000,Diesel,Dealer,Manual,First Owner,12.0,1305096,880000,TS27ZL8808
Honda WR-V i-DTEC VX,Honda,WR-V,i-DTEC VX,2017,140000,Diesel,Individual,Manual,First Owner,12.0,1305172,650000,DL94DS7601
Mahindra XUV500 W8 2WD,Mahindra,XUV500,W8 2WD,2013,41988,Diesel,Dealer,Manual,First Owner,11.31,1305900,750000,UT22IT9822
Maruti Baleno Alpha 1.3,Maruti,Baleno,Alpha 1.3,2017,14000,Diesel,Dealer,Manual,First Owner,14.2,1306588,835000,PB50FU4951
Renault Duster 110PS Diesel RxL,Renault,Duster,110PS Diesel RxL,2015,15000,Diesel,Individual,Manual,First Owner,14.0,1307052,800000,WB33OT7273
Hyundai Verna CRDi 1.6 SX Option,Hyundai,Verna,CRDi 1.6 SX Option,2018,60000,Diesel,Individual,Manual,First Owner,9.0,1307053,1200000,TS79SG5459
Hyundai Verna 1.6 VTVT SX,Hyundai,Verna,1.6 VTVT SX,2015,55340,Petrol,Trustmark Dealer,Manual,First Owner,9.45,1310033,760000,TN30GO7507
Hyundai Elite i20 Asta Option BSIV,Hyundai,Elite,i20 Asta Option BSIV,2019,11240,Petrol,Individual,Manual,First Owner,14.49,1312391,800000,MH11QE9630
Maruti Baleno Alpha 1.3,Maruti,Baleno,Alpha 1.3,2016,64672,Diesel,Trustmark Dealer,Manual,First Owner,14.0,1313572,770000,WB31HH5690
Maruti Ignis 1.2 AMT Alpha BSIV,Maruti,Ignis,1.2 AMT Alpha BSIV,2018,25000,Petrol,Individual,Automatic,First Owner,11.0,1317232,700000,BR86ZN2906
Honda City i DTEC SV,Honda,City,i DTEC SV,2014,71318,Diesel,Dealer,Manual,First Owner,13.09,1323516,665000,KA24MT6088
Mahindra XUV500 W8 2WD,Mahindra,XUV500,W8 2WD,2012,53600,Diesel,Dealer,Manual,First Owner,14.0,1324479,711000,KA72WH9512
Hyundai Verna VTVT 1.6 AT SX Option,Hyundai,Verna,VTVT 1.6 AT SX Option,2017,10000,Petrol,Individual,Automatic,First Owner,12.0,1327101,1100000,WB18VX4403
Maruti Ertiga SHVS ZDI,Maruti,Ertiga,SHVS ZDI,2017,64000,Diesel,Dealer,Manual,First Owner,15.0,1327275,880000,KA25DP1681
Hyundai Verna 1.6 VTVT SX,Hyundai,Verna,1.6 VTVT SX,2015,55340,Petrol,Trustmark Dealer,Manual,First Owner,11.81,1327446,760000,GJ43HE6387
Honda Amaze V Diesel BSIV,Honda,Amaze,V Diesel BSIV,2018,20000,Diesel,Individual,Manual,First Owner,9.6,1328167,844999,BR77GR7763
BMW 7 Series 730Ld,BMW,7,Series 730Ld,2006,30000,Diesel,Dealer,Automatic,First Owner,10.48,1329070,1050000,MH20KA5230
BMW X1 sDrive20d,BMW,X1,sDrive20d,2012,100000,Diesel,Individual,Automatic,Second Owner,10.31,1329559,750000,KA49BG9151
Hyundai i20 Active 1.4 SX with AVN,Hyundai,i20,Active 1.4 SX with AVN,2015,30000,Diesel,Individual,Manual,Second Owner,9.0,1333290,699000,OR51KK8112
Honda City i-VTEC VX,Honda,City,i-VTEC VX,2017,35000,Petrol,Individual,Manual,First Owner,12.0,1335059,950000,AP47AC1932
Hyundai i20 Asta Option 1.4 CRDi,Hyundai,i20,Asta Option 1.4 CRDi,2016,80000,Diesel,Individual,Manual,First Owner,11.0,1336823,750000,WB21UU7667
Nissan Evalia XV,Nissan,Evalia,XV,2014,28245,Diesel,Dealer,Manual,First Owner,13.0,1340364,650000,TN21LR7625
Maruti Baleno Alpha,Maruti,Baleno,Alpha,2019,16000,Petrol,Individual,Manual,First Owner,9.56,1341496,700000,AS91VD3210
Maruti Vitara Brezza VDi Option,Maruti,Vitara,Brezza VDi Option,2018,26350,Diesel,Individual,Manual,First Owner,9.0,1342858,725000,UP26GJ9794
Hyundai Elite i20 Petrol Asta Option,Hyundai,Elite,i20 Petrol Asta Option,2018,27000,Petrol,Individual,Manual,First Owner,9.19,1343118,700000,KA90TD3874
Mahindra TUV 300 mHAWK100 T8,Mahindra,TUV,300 mHAWK100 T8,2017,25000,Diesel,Individual,Manual,First Owner,13.0,1343839,800000,KL72DK3297
Hyundai Verna 1.6 VTVT AT S Option,Hyundai,Verna,1.6 VTVT AT S Option,2016,10000,Petrol,Individual,Automatic,First Owner,12.0,1343980,770000,TN69KS8493
Toyota Innova 2.5 V Diesel 7-seater,Toyota,Innova,2.5 V Diesel 7-seater,2014,135000,Diesel,Dealer,Manual,First Owner,14.0,1344464,1150000,PB40QK9246
Hyundai i20 1.4 Sportz,Hyundai,i20,1.4 Sportz,2017,44000,Diesel,Dealer,Manual,First Owner,9.0,1348089,680000,RJ34JL3207
Maruti Ertiga SHVS VDI,Maruti,Ertiga,SHVS VDI,2017,60000,Diesel,Individual,Manual,Second Owner,11.0,1348567,890000,DL87DK6072
Mahindra Scorpio S4 4WD,Mahindra,Scorpio,S4 4WD,2014,70000,Diesel,Individual,Manual,Second Owner,15.0,1350588,700000,TS97OG3870
Honda City i VTEC V,Honda,City,i VTEC V,2015,66521,Petrol,Trustmark Dealer,Manual,First Owner,14.0,1353476,775000,TS10BH8673
Maruti Ciaz VXi,Maruti,Ciaz,VXi,2014,15000,Petrol,Individual,Manual,First Owner,9.33,1354997,700000,CG70DO9126
Toyota Innova 2.5 VX (Diesel) 7 Seater,Toyota,Innova,2.5 VX (Diesel) 7 Seater,2012,110000,Diesel,Individual,Manual,Second Owner,11.0,1355420,730000,UT20TV8220
Mahindra XUV500 AT W8 FWD,Mahindra,XUV500,AT W8 FWD,2015,45000,Diesel,Dealer,Automatic,First Owner,14.0,1358041,740000,KL35KU7892
Toyota Innova 2.5 GX (Diesel) 7 Seater,Toyota,Innova,2.5 GX (Diesel) 7 Seater,2015,128000,Diesel,Individual,Manual,First Owner,13.0,1358372,940000,GJ81OL3847
Hyundai i20 1.4 Sportz,Hyundai,i20,1.4 Sportz,2017,35000,Diesel,Individual,Manual,First Owner,10.0,1359021,700000,BR65CZ8931
Toyota Innova 2.5 G (Diesel) 8 Seater,Toyota,Innova,2.5 G (Diesel) 8 Seater,2015,53652,Diesel,Dealer,Manual,First Owner,11.0,1359047,851000,TS10QM2821
Skoda Superb Ambition 2.0 TDI CR AT,Skoda,Superb,Ambition 2.0 TDI CR AT,2013,88000,Diesel,Dealer,Automatic,First Owner,14.06,1359592,675000,TS25MW3159
Mercedes-Benz E-Class 280 CDI Elegance,Mercedes-Benz,E-Class,280 CDI Elegance,2008,98600,Diesel,Dealer,Automatic,First Owner,15.0,1361180,795000,GJ81CR1218
Mahindra Bolero B4,Mahindra,Bolero,B4,2017,75000,Diesel,Dealer,Manual,First Owner,11.0,1361630,800000,RJ57TJ7914
Maruti Baleno Alpha,Maruti,Baleno,Alpha,2019,16000,Petrol,Individual,Manual,First Owner,12.71,1365404,700000,OR56XB9183
Honda City Edge Edition Diesel SV,Honda,City,Edge Edition Diesel SV,2018,40000,Diesel,Individual,Manual,First Owner,12.0,1366852,830000,JK80GI4281
Toyota Innova 2.5 G (Diesel) 7 Seater,Toyota,Innova,2.5 G (Diesel) 7 Seater,2016,75000,Diesel,Dealer,Manual,First Owner,14.59,1368123,919999,TN73UY2513
Honda Mobilio E i DTEC,Honda,Mobilio,E i DTEC,2017,116000,Diesel,Individual,Manual,First Owner,15.0,1368153,660000,DL71NF9606
Honda Amaze VX Diesel BSIV,Honda,Amaze,VX Diesel BSIV,2018,49000,Diesel,Dealer,Manual,First Owner,14.0,1369316,790000,UT70YJ7506
Maruti Vitara Brezza LDi Option,Maruti,Vitara,Brezza LDi Option,2017,72000,Diesel,Dealer,Manual,First Owner,9.39,1369683,685000,MP52AU2764
Mahindra TUV 300 T10,Mahindra,TUV,300 T10,2018,70000,Diesel,Individual,Manual,First Owner,11.0,1370722,695000,UT70SQ6506
Volkswagen Ameo 1.5 TDI Highline,Volkswagen,Ameo,1.5 TDI Highline,2017,70000,Diesel,Individual,Manual,First Owner,11.0,1371931,720000,OR37OD4000
Hyundai Creta 1.6 CRDi SX,Hyundai,Creta,1.6 CRDi SX,2016,70000,Diesel,Individual,Manual,Second Owner,12.0,1372598,840000,RJ32JC4900
Toyota Innova 2.5 GX (Diesel) 7 Seater,Toyota,Innova,2.5 GX (Diesel) 7 Seater,2015,128000,Diesel,Individual,Manual,First Owner,13.25,1372962,940000,UT31VP6035
Toyota Innova 2.5 VX (Diesel) 8 Seater,Toyota,Innova,2.5 VX (Diesel) 8 Seater,2014,250000,Diesel,Individual,Manual,Second Owner,9.17,1376402,1030000,WB21KN3417
Renault Lodgy 85PS RxL,Renault,Lodgy,85PS RxL,2015,35000,Diesel,Individual,Manual,First Owner,13.0,1376769,715000,DL33DY4512
Hyundai Verna 1.6 CRDi SX,Hyundai,Verna,1.6 CRDi SX,2016,73000,Diesel,Dealer,Manual,First Owner,14.0,1377254,690000,UT76VT8927
Hyundai Verna CRDi 1.6 SX,Hyundai,Verna,CRDi 1.6 SX,2019,25000,Diesel,Individual,Manual,Second Owner,12.36,1377376,1000000,TS33FN2764
Chevrolet Cruze LTZ AT,Chevrolet,Cruze,LTZ AT,2017,73000,Diesel,Dealer,Automatic,First Owner,11.0,1378076,950000,JK49HA6994
Maruti Ertiga SHVS ZDI Plus,Maruti,Ertiga,SHVS ZDI Plus,2017,40000,Diesel,Individual,Manual,First Owner,14.0,1378094,1000000,RJ24TW1803
Hyundai Creta 1.6 VTVT S,Hyundai,Creta,1.6 VTVT S,2015,25000,Petrol,Individual,Manual,First Owner,11.0,1378232,850000,MH34WM7816
Audi A6 2.8 FSI,Audi,A6,2.8 FSI,2008,70000,Petrol,Individual,Automatic,Third Owner,14.0,1378695,650000,RJ39IE1896
Hyundai Verna 1.6 VTVT SX,Hyundai,Verna,1.6 VTVT SX,2015,55340,Petrol,Trustmark Dealer,Manual,First Owner,14.0,1379910,760000,AP67BI3506
Mahindra TUV 300 T8 AMT,Mahindra,TUV,300 T8 AMT,2016,60000,Diesel,Individual,Automatic,Second Owner,13.0,1380528,730000,PB93CL1304
Ford Aspire Titanium Plus Diesel BSIV,Ford,Aspire,Titanium Plus Diesel BSIV,2019,15000,Diesel,Individual,Manual,First Owner,15.0,1382683,675000,UT69MW3481
Toyota Innova 2.5 G (Diesel) 8 Seater,Toyota,Innova,2.5 G (Diesel) 8 Seater,2015,53652,Diesel,Dealer,Manual,First Owner,14.53,1382830,851000,TS54MH4672
Mahindra TUV 300 mHAWK100 T8,Mahindra,TUV,300 mHAWK100 T8,2017,60000,Diesel,Individual,Manual,First Owner,15.0,1383687,800000,BR41FM1902
Audi A6 2.0 TDI Premium Plus,Audi,A6,2.0 TDI Premium Plus,2013,58500,Diesel,Dealer,Automatic,First Owner,15.0,1384465,1300000,MH69BE1981
Ford Freestyle Titanium,Ford,Freestyle,Titanium,2020,1010,Petrol,Dealer,Manual,Test Drive Car,9.0,1385332,811999,TN52RQ9147
Mahindra Bolero Power Plus SLX,Mahindra,Bolero,Power Plus SLX,2018,25000,Diesel,Individual,Manual,First Owner,13.74,1386687,900000,OR39BP6177
Maruti Ertiga SHVS ZDI,Maruti,Ertiga,SHVS ZDI,2016,58000,Diesel,Dealer,Manual,First Owner,9.0,1386817,825000,CG68QN9218
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,Ford,EcoSport,1.5 Diesel Titanium Plus BSIV,2018,20000,Diesel,Individual,Manual,First Owner,14.58,1388138,930000,WB40PK6077
Toyota Innova 2.5 Z Diesel 7 Seater BS IV,Toyota,Innova,2.5 Z Diesel 7 Seater BS IV,2014,173000,Diesel,Individual,Manual,Third Owner,13.0,1388582,894999,KL87PJ4439
Toyota Camry M/t,Toyota,Camry,M/t,2008,75000,Petrol,Individual,Manual,Second Owner,13.0,1388692,650000,TS63AV4297
Ford EcoSport 1.5 Ti VCT MT Titanium BSIV,Ford,EcoSport,1.5 Ti VCT MT Titanium BSIV,2017,18054,Petrol,Dealer,Manual,First Owner,11.81,1391921,750000,CG18OD8659
Mercedes-Benz E-Class E250 CDI Elegance,Mercedes-Benz,E-Class,E250 CDI Elegance,2011,49600,Diesel,Dealer,Automatic,First Owner,13.25,1393502,999000,PB68ZR3050
Mahindra XUV500 W6 2WD,Mahindra,XUV500,W6 2WD,2015,55000,Diesel,Individual,Manual,First Owner,9.0,1395477,850000,JK23BF3511
Hyundai Verna 1.6 VTVT SX,Hyundai,Verna,1.6 VTVT SX,2015,55340,Petrol,Trustmark Dealer,Manual,First Owner,14.0,1395671,760000,CG10KS8216
Ford Freestyle Titanium Diesel,Ford,Freestyle,Titanium Diesel,2020,101,Diesel,Dealer,Manual,Test Drive Car,10.0,1401955,784000,RJ56FC3342
Volkswagen Jetta 2.0L TDI Highline,Volkswagen,Jetta,2.0L TDI Highline,2015,52517,Diesel,Dealer,Manual,First Owner,9.6,1404803,790000,PB72PW8785
Maruti Ciaz 1.4 Alpha,Maruti,Ciaz,1.4 Alpha,2018,20000,Petrol,Individual,Manual,First Owner,10.66,1405276,925000,JK80SJ5675
Mahindra Scorpio VLX 2WD BSIV,Mahindra,Scorpio,VLX 2WD BSIV,2014,58000,Diesel,Dealer,Manual,Second Owner,12.0,1406412,782000,PB87LF3144
Honda BR-V i-DTEC VX MT,Honda,BR-V,i-DTEC VX MT,2017,24000,Diesel,Dealer,Manual,First Owner,15.0,1409278,950000,UP37AK4143
Skoda Octavia Elegance 2.0 TDI AT,Skoda,Octavia,Elegance 2.0 TDI AT,2014,135000,Diesel,Individual,Automatic,Third Owner,10.0,1410297,1200000,MP40CV2891
Honda Jazz 1.5 VX i DTEC,Honda,Jazz,1.5 VX i DTEC,2018,19571,Diesel,Dealer,Manual,First Owner,13.0,1411564,790000,DL98FW1752
BMW X1 sDrive20d,BMW,X1,sDrive20d,2012,120000,Diesel,Individual,Automatic,Second Owner,12.0,1414569,700000,KA45RE3374
Hyundai Verna 1.6 VTVT SX,Hyundai,Verna,1.6 VTVT SX,2015,55340,Petrol,Trustmark Dealer,Manual,First Owner,14.0,1415017,760000,AS56LU4278
Toyota Innova 2.5 G (Diesel) 7 Seater,Toyota,Innova,2.5 G (Diesel) 7 Seater,2013,200000,Diesel,Individual,Manual,First Owner,14.31,1416115,700000,UP87HB9305
Hyundai Verna CRDi 1.6 AT SX Option,Hyundai,Verna,CRDi 1.6 AT SX Option,2018,30000,Diesel,Individual,Automatic,First Owner,10.0,1417176,1100000,WB91WP8548
Hyundai Creta 1.4 CRDi S,Hyundai,Creta,1.4 CRDi S,2016,60000,Diesel,Individual,Manual,First Owner,12.0,1427632,780000,KA51NZ7752
Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,Toyota,Innova,2.5 VX (Diesel) 7 Seater BS IV,2010,120000,Diesel,Individual,Manual,Second Owner,14.92,1428102,819999,HR63RA8085
